CustomerID,Gender,Age,Plan,Contract,TenureMonths,MonthlyCharges,TotalCharges,PaymentMethod,SupportCalls,SatisfactionScore,Churn
CUST01874,Female,61,Standard,Annual,11,22.28,245.27,Debit Card,2,5,No
CUST01875,Female,26,Standard,Annual,11,16.35,191.27,Debit Card,1,1,No
CUST01876,Female,38,Standard,Two-Year,8,19.42,151.63,PayPal,5,5,No
CUST01877,Male,41,Standard,Annual,55,20.44,1041.86,Bank Transfer,0,2,No
CUST01878,Female,51,Standard,Annual,32,20.29,640.43,Credit Card,0,1,No
CUST01879,Female,39,Premium,Annual,6,42.84,262.21,Bank Transfer,3,3,No
CUST01880,Male,20,Basic,Month-to-Month,53,6.97,333.02,Debit Card,2,3,Yes
CUST01881,Female,29,Premium,Month-to-Month,20,36.11,700.33,Credit Card,3,4,No
CUST01882,Female,45,Standard,Month-to-Month,39,23.08,919.46,Credit Card,1,5,No
CUST01883,Male,47,Basic,Month-to-Month,35,11.12,424.38,PayPal,0,2,Yes
CUST01884,Male,43,Basic,Month-to-Month,8,9.13,71.7,Bank Transfer,3,5,Yes
CUST01885,Male,65,Basic,Two-Year,50,10.25,477.95,PayPal,2,1,No
CUST01886,Female,38,Standard,Month-to-Month,49,20.35,1003.97,Debit Card,2,4,No
CUST01887,Female,45,Premium,Two-Year,43,39.1,1609.26,Bank Transfer,1,2,No
CUST01888,Female,43,Basic,Annual,34,10.2,327.02,Debit Card,0,5,No
CUST01889,Male,50,Premium,Annual,57,40.52,2351.4,PayPal,2,2,Yes
CUST01890,Male,38,Premium,Two-Year,53,43.01,2469.13,PayPal,0,1,No
CUST01891,Female,52,Basic,Month-to-Month,59,11.44,720.21,Credit Card,3,4,No
CUST01892,Female,69,Premium,Two-Year,56,42.6,2234.02,Bank Transfer,4,2,Yes
CUST01893,Male,51,Premium,Month-to-Month,19,37.97,759.79,Bank Transfer,1,1,Yes
CUST01894,Male,58,Standard,Month-to-Month,7,19.47,128.93,Credit Card,1,3,No
CUST01895,Male,68,Standard,Month-to-Month,31,20.35,604.44,Bank Transfer,3,2,Yes
CUST01896,Male,64,Premium,Month-to-Month,18,37.11,724.1,Debit Card,3,4,No
CUST01897,Female,35,Standard,Annual,40,21.76,941.96,Debit Card,0,2,No
CUST01898,Male,28,Basic,Month-to-Month,14,10.95,143.14,PayPal,1,2,Yes
CUST01899,Female,40,Premium,Month-to-Month,39,39.44,1404.09,Debit Card,1,1,No
CUST01900,Female,65,Standard,Two-Year,53,19.71,1001.41,Bank Transfer,2,5,No
CUST01901,Female,39,Standard,Annual,59,21.87,1311.43,Credit Card,1,5,No
CUST01902,Male,34,Basic,Month-to-Month,36,8.8,340.68,PayPal,3,2,Yes
CUST01903,Male,22,Standard,Annual,17,21.93,344.39,Credit Card,0,4,No
CUST01904,Male,61,Basic,Annual,37,9.61,349.52,PayPal,0,4,No
CUST01905,Male,28,Premium,Two-Year,44,41.12,1726.69,PayPal,2,1,No
CUST01906,Female,47,Basic,Month-to-Month,9,10.12,82.24,Credit Card,3,2,No
CUST01907,Male,32,Basic,Month-to-Month,58,13.34,818.36,Debit Card,4,2,Yes
CUST01908,Male,44,Basic,Month-to-Month,20,8.66,184.05,Debit Card,1,5,No
CUST01909,Female,52,Basic,Month-to-Month,45,9.13,387.94,Debit Card,2,1,Yes
CUST01910,Male,50,Standard,Two-Year,57,17.73,940.12,Debit Card,3,3,No
CUST01911,Female,37,Premium,Month-to-Month,28,38.34,997.21,Credit Card,2,4,No
CUST01912,Female,33,Premium,Two-Year,50,41.06,2038.2,Bank Transfer,1,4,No
CUST01913,Female,51,Basic,Month-to-Month,20,12.39,235.24,PayPal,1,2,Yes
CUST01914,Female,19,Basic,Two-Year,41,11.23,461.48,Credit Card,1,1,Yes
CUST01915,Female,52,Premium,Month-to-Month,36,39.98,1406.13,Debit Card,1,3,No
CUST01916,Female,57,Premium,Two-Year,53,38.65,1930.0,Debit Card,1,4,No
CUST01917,Female,45,Standard,Two-Year,27,21.34,605.13,Credit Card,2,1,No
CUST01918,Female,64,Standard,Two-Year,8,18.57,138.17,PayPal,1,3,No
CUST01919,Male,56,Basic,Month-to-Month,32,7.97,270.29,Credit Card,2,2,No
CUST01920,Male,23,Premium,Month-to-Month,1,39.53,40.02,Credit Card,2,5,No
CUST01921,Male,26,Standard,Annual,17,16.94,307.1,Bank Transfer,1,4,No
CUST01922,Male,37,Basic,Month-to-Month,57,7.92,406.73,Credit Card,2,4,No
CUST01923,Female,18,Basic,Month-to-Month,9,12.82,121.13,Bank Transfer,0,3,Yes
CUST01924,Male,25,Premium,Month-to-Month,20,37.64,685.28,PayPal,0,5,No
CUST01925,Female,40,Basic,Month-to-Month,45,8.21,402.71,Credit Card,3,1,Yes
CUST01926,Male,20,Basic,Month-to-Month,32,10.1,336.31,Credit Card,1,2,Yes
CUST01927,Male,21,Standard,Month-to-Month,2,20.18,38.91,Debit Card,3,1,Yes
CUST01928,Male,42,Basic,Month-to-Month,32,9.64,297.37,Credit Card,0,3,No
CUST01929,Female,64,Basic,Month-to-Month,45,6.98,336.81,Debit Card,3,4,No
CUST01930,Male,55,Premium,Annual,9,41.26,401.26,Debit Card,2,4,No
CUST01931,Female,32,Premium,Month-to-Month,30,39.33,1272.3,Debit Card,2,1,Yes
CUST01932,Female,38,Premium,Month-to-Month,20,41.82,888.05,PayPal,2,2,No
CUST01933,Male,52,Premium,Two-Year,38,39.02,1577.37,Bank Transfer,0,3,No
CUST01934,Male,63,Standard,Two-Year,1,21.46,21.77,Debit Card,1,2,Yes
CUST01935,Male,69,Premium,Two-Year,57,41.93,2164.5,Credit Card,3,3,No
CUST01936,Female,31,Basic,Two-Year,5,9.29,42.61,Credit Card,1,2,Yes
CUST01937,Male,53,Standard,Month-to-Month,35,21.31,768.16,Debit Card,2,1,Yes
CUST01938,Female,29,Premium,Annual,36,38.0,1340.96,Debit Card,1,5,No
CUST01939,Female,34,Basic,Month-to-Month,1,10.39,10.53,Credit Card,2,3,Yes
CUST01940,Male,56,Basic,Annual,14,11.82,156.58,Debit Card,1,1,Yes
CUST01941,Male,26,Standard,Month-to-Month,9,20.77,192.52,Bank Transfer,2,4,No
CUST01942,Female,52,Basic,Annual,30,13.6,387.01,Bank Transfer,3,4,No
CUST01943,Female,30,Basic,Month-to-Month,24,10.85,258.36,PayPal,1,2,No
CUST01944,Female,32,Premium,Month-to-Month,4,39.44,157.09,Debit Card,2,4,Yes
CUST01945,Male,35,Premium,Annual,50,44.25,2069.87,PayPal,0,5,No
CUST01946,Female,68,Basic,Month-to-Month,14,12.44,187.26,PayPal,3,3,Yes
CUST01947,Male,50,Basic,Month-to-Month,25,7.59,190.73,PayPal,1,2,No
CUST01948,Female,23,Basic,Month-to-Month,4,8.81,37.83,Debit Card,3,3,No
CUST01949,Female,44,Premium,Month-to-Month,25,38.43,915.12,PayPal,3,3,No
CUST01950,Male,40,Standard,Month-to-Month,10,20.96,195.86,Bank Transfer,2,1,Yes
CUST01951,Female,44,Basic,Two-Year,35,10.85,343.14,PayPal,1,4,No
CUST01952,Male,51,Standard,Month-to-Month,55,20.84,1053.1,Bank Transfer,1,3,Yes
CUST01953,Male,63,Basic,Month-to-Month,7,7.55,49.12,Bank Transfer,2,5,No
CUST01954,Female,55,Standard,Month-to-Month,42,19.03,731.94,Debit Card,0,5,No
CUST01955,Male,31,Premium,Annual,13,39.77,558.05,PayPal,3,4,No
CUST01956,Male,53,Standard,Annual,4,17.26,74.72,Debit Card,3,4,No
CUST01957,Female,25,Standard,Annual,50,18.68,1015.7,Bank Transfer,0,2,No
CUST01958,Male,52,Basic,Annual,43,12.02,564.4,Credit Card,2,2,Yes
CUST01959,Male,36,Standard,Two-Year,57,17.66,1004.98,PayPal,0,2,No
CUST01960,Male,47,Standard,Two-Year,36,22.17,802.91,Debit Card,2,4,No
CUST01961,Female,31,Basic,Annual,56,11.63,603.19,Credit Card,1,3,No
CUST01962,Male,37,Standard,Month-to-Month,14,19.55,253.83,PayPal,4,1,Yes
CUST01963,Female,66,Basic,Annual,18,9.02,171.22,PayPal,2,2,No
CUST01964,Female,42,Premium,Month-to-Month,8,41.24,353.39,Debit Card,3,1,Yes
CUST01965,Male,57,Basic,Annual,32,8.81,297.97,Credit Card,2,5,No
CUST01966,Male,41,Premium,Annual,27,38.88,1120.0,Debit Card,1,4,No
CUST01967,Male,31,Basic,Annual,42,9.95,399.23,PayPal,3,5,No
CUST01968,Female,43,Standard,Annual,37,16.79,617.01,PayPal,1,2,No
CUST01969,Male,55,Standard,Month-to-Month,23,17.82,406.52,Bank Transfer,2,3,Yes
CUST01970,Male,40,Standard,Month-to-Month,7,19.52,150.18,PayPal,2,2,Yes
CUST01971,Male,39,Basic,Month-to-Month,12,10.7,139.93,PayPal,2,1,No
CUST01972,Male,65,Standard,Two-Year,25,18.79,479.0,Credit Card,1,2,Yes
CUST01973,Male,36,Standard,Annual,3,19.69,54.79,Credit Card,2,3,No
CUST01974,Female,63,Basic,Annual,26,7.57,187.32,Bank Transfer,2,3,Yes
CUST01975,Female,68,Basic,Annual,4,11.39,44.32,Bank Transfer,3,4,No
CUST01976,Male,20,Standard,Annual,42,20.32,917.14,Bank Transfer,3,4,No
CUST01977,Male,59,Standard,Two-Year,36,20.45,687.7,Debit Card,1,3,No
CUST01978,Male,36,Basic,Annual,15,10.72,151.79,Debit Card,2,3,Yes
CUST01979,Male,26,Basic,Annual,32,10.11,313.77,Bank Transfer,1,1,Yes
CUST01980,Female,45,Basic,Annual,29,9.26,291.47,Debit Card,2,2,No
CUST01981,Male,37,Standard,Month-to-Month,10,21.68,216.97,PayPal,3,4,No
CUST01982,Female,62,Standard,Annual,21,20.23,437.31,Bank Transfer,2,1,Yes
CUST01983,Female,24,Premium,Month-to-Month,54,39.74,2097.56,Bank Transfer,2,2,No
CUST01984,Male,31,Premium,Month-to-Month,16,39.98,599.83,Debit Card,0,4,Yes
CUST01985,Female,26,Standard,Annual,47,19.95,885.67,Credit Card,4,1,Yes
CUST01986,Female,36,Basic,Month-to-Month,19,9.73,196.06,Bank Transfer,0,5,No
CUST01987,Female,64,Basic,Two-Year,29,10.66,333.47,Debit Card,2,5,No
CUST01988,Female,69,Basic,Month-to-Month,52,8.59,446.06,Debit Card,3,4,No
CUST01989,Male,31,Premium,Month-to-Month,51,38.7,1917.25,Credit Card,2,1,Yes
CUST01990,Male,55,Standard,Month-to-Month,18,20.83,398.02,Bank Transfer,0,2,Yes
CUST01991,Female,53,Basic,Month-to-Month,58,9.77,586.28,Credit Card,2,2,Yes
CUST01992,Male,57,Basic,Month-to-Month,44,11.45,457.54,PayPal,1,1,Yes
CUST01993,Male,34,Standard,Month-to-Month,57,20.6,1139.15,Credit Card,0,5,No
CUST01994,Male,47,Standard,Month-to-Month,16,19.16,317.73,Credit Card,1,1,No
CUST01995,Male,26,Basic,Month-to-Month,1,10.85,11.01,Debit Card,2,5,No
CUST01996,Male,50,Premium,Month-to-Month,48,41.79,2197.71,Credit Card,1,5,No
CUST01997,Female,69,Standard,Annual,2,20.66,44.35,PayPal,0,2,Yes
CUST01998,Male,42,Basic,Month-to-Month,56,10.99,561.25,Debit Card,0,4,No
CUST01999,Male,31,Premium,Annual,15,39.73,622.86,PayPal,2,3,Yes
CUST02000,Male,28,Basic,Annual,39,11.48,433.06,Credit Card,2,1,No
